code,country,direction,district,measure,month,netto,quantity,region,value
8483105000,DE,ИМ,3,ШТ,01/2016,593,51,60000,8348
3303001000,BY,ИМ,2,1,01/2016,5,0,27000,98
8207506000,CN,ИМ,2,1,01/2016,119,0,27000,1219
6204629000,PT,ИМ,1,ШТ,01/2016,2,9,46000,343
3917320009,ES,ИМ,1,1,01/2016,0,0,46000,20
8421230000,CN,ИМ,8,ШТ,01/2016,933,2700,7000,2828
8402120009,IT,ИМ,1,1,01/2016,1814,0,24000,20383
9613100000,CN,ИМ,1,ШТ,01/2016,58303,4134010,45000,265382
9503008100,CN,ИМ,2,ШТ,01/2016,120,640,27000,781
4002200000,CZ,ИМ,2,1,01/2016,39702,0,41000,55283
8481807399,BY,ИМ,1,1,01/2016,4,0,46000,135
4819100000,BY,ИМ,1,1,01/2016,22723,0,66000,13456
8539219800,DK,ИМ,1,ШТ,01/2016,1,18,45000,825
3917390008,CN,ИМ,3,1,01/2016,3870,0,60000,16276
9403603000,CZ,ИМ,1,ШТ,01/2016,2298,41,45000,15529
8517620003,JP,ИМ,1,ШТ,01/2016,99,71,45000,30849
8481809908,BY,ИМ,1,1,01/2016,48548,0,46000,281334
6810990000,UA,ИМ,1,1,01/2016,10,0,45000,6
8421230000,AT,ИМ,1,ШТ,01/2016,18753,71419,29000,151246
0701905000,AZ,ИМ,8,1,01/2016,16120,0,82000,6750
4202129900,CN,ИМ,3,ШТ,01/2016,8,2,3000,532
3926909709,ZA,ИМ,1,1,01/2016,7141,0,46000,192086
8517620002,LV,ИМ,1,ШТ,01/2016,2,20,46000,990
7307910000,BY,ИМ,1,1,01/2016,19,0,20000,143
1806903100,KZ,ИМ,6,1,01/2016,156,0,52000,223
8536501109,FR,ИМ,7,1,01/2016,1,0,5000,1751
8471607000,BE,ИМ,1,ШТ,01/2016,54,110,45000,5576
9401908009,UA,ИМ,2,1,01/2016,59,0,27000,242
8536501509,CA,ИМ,4,1,01/2016,0,0,57000,1009
6403993100,SK,ИМ,2,ПАР,01/2016,22,49,27000,1265
7326909808,FI,ИМ,2,1,01/2016,7,0,86000,1678
3204900000,BE,ИМ,1,1,01/2016,150,0,45000,2060
3307200000,BY,ИМ,1,1,01/2016,48,0,17000,264
7318165000,CN,ИМ,2,1,01/2016,30972,0,40000,24470
6802290001,PT,ИМ,1,1,01/2016,92258,0,45000,69455
2933698000,CN,ИМ,4,1,01/2016,174500,0,97000,2336272
2917349000,IN,ИМ,2,1,01/2016,18000,0,40000,23940
7010907900,CZ,ИМ,1,ШТ,01/2016,68596,2037516,45000,65900
4009120009,RO,ИМ,4,1,01/2016,1,0,92000,19
8714939000,CN,ИМ,5,1,01/2016,7285,0,65000,22850
4417000000,BR,ИМ,1,1,01/2016,673,0,45000,1539
8412298109,BG,ИМ,1,ШТ,01/2016,183,14,46000,4941
9403601009,CZ,ИМ,1,ШТ,01/2016,3345,88,46000,7544
2009909800,BY,ИМ,1,1,01/2016,1071,0,14000,454
8708709909,DE,ИМ,3,1,01/2016,3540,0,60000,5830
7318153009,KR,ИМ,7,1,01/2016,310,0,5000,1112
1704907500,KZ,ИМ,1,1,01/2016,54312,0,29000,60093
9031803400,IT,ИМ,1,ШТ,01/2016,24,1,29000,1733
9403208009,FI,ИМ,2,1,01/2016,50,0,40000,358
8507600000,CN,ИМ,4,ШТ,01/2016,2,15,92000,233
3925300000,BY,ИМ,4,1,01/2016,27,0,92000,211
2934999000,FR,ИМ,2,1,01/2016,0,0,40000,541
8536501509,ES,ИМ,4,1,01/2016,3,0,92000,479
8517620009,AT,ИМ,1,ШТ,01/2016,12,135,45000,8719
9403901000,MX,ИМ,1,1,01/2016,84,0,45000,736
8308900000,CN,ИМ,1,1,01/2016,5,0,15000,81
5705003000,TR,ИМ,4,М2,01/2016,3115,8941,73000,9870
8481808199,JP,ИМ,1,1,01/2016,1,0,45000,66
1806901900,DE,ИМ,1,1,01/2016,1215,0,46000,12669
3919108000,US,ИМ,4,1,01/2016,19,0,92000,1894
3903190009,BY,ИМ,2,1,01/2016,20000,0,40000,27848
7308909900,NL,ИМ,8,1,01/2016,10054,0,7000,28980
9027801100,CN,ИМ,1,ШТ,01/2016,105,659,45000,16091
8467295100,BY,ИМ,1,ШТ,01/2016,187,25,45000,8569
2805120000,HK,ИМ,1,1,01/2016,26575,0,34000,79166
3305900009,NL,ИМ,2,1,01/2016,1513,0,40000,10256
8536301000,DE,ИМ,6,1,01/2016,2,0,69000,819
8609009009,GB,ИМ,1,ШТ,01/2016,38225,11,45000,64162
8504408800,CN,ИМ,1,ШТ,01/2016,14110,15,17000,113183
3404900009,TR,ИМ,4,1,01/2016,550,0,22000,6540
4802568000,FR,ИМ,1,1,01/2016,561,0,45000,576
8479899708,SE,ИМ,1,ШТ,01/2016,10344,42,45000,95162
8301200001,US,ИМ,4,1,01/2016,1354,0,92000,23773
0810201000,MX,ИМ,2,1,01/2016,431,0,40000,5293
4009210000,IT,ИМ,1,1,01/2016,207,0,46000,3603
8483402900,BY,ИМ,1,ШТ,01/2016,121,4,45000,5828
0604209000,ZA,ИМ,1,1,01/2016,1246,0,45000,9321
9004909000,BY,ИМ,1,ШТ,01/2016,0,1,45000,5
6203429000,CN,ИМ,2,ШТ,01/2016,92,870,40000,2876
2905120000,PL,ИМ,2,1,01/2016,180,0,27000,348
7320202001,ES,ИМ,2,1,01/2016,1564,0,41000,8680
7612909002,DE,ИМ,1,1,01/2016,80,0,61000,1068
0805102000,TN,ИМ,1,1,01/2016,146,0,45000,382
8483902009,DE,ИМ,1,1,01/2016,48,0,46000,789
9603500001,JP,ИМ,4,ШТ,01/2016,630,4400,36000,10590
2936900002,AT,ИМ,1,1,01/2016,1487,0,45000,78533
4016999109,JP,ИМ,1,1,01/2016,123,0,78000,1295
8481409009,FR,ИМ,1,1,01/2016,2,0,20000,5505
9403903000,PL,ИМ,2,1,01/2016,33,0,40000,153
4810921000,SE,ИМ,3,1,01/2016,241422,0,60000,282523
8482109008,TW,ИМ,1,ШТ,01/2016,1499,17115,45000,18220
6204420000,CN,ИМ,1,ШТ,01/2016,648,1126,28000,11439
6104690002,BY,ИМ,1,ШТ,01/2016,43,278,45000,1374
7017900000,CN,ИМ,2,1,01/2016,76,0,58000,429
0303899008,AR,ИМ,1,1,01/2016,26576,0,45000,74853
2901240002,DE,ИМ,2,1,01/2016,20550,0,40000,14591
6307909900,IT,ИМ,1,1,01/2016,8,0,66000,401
4002600000,SK,ИМ,1,1,01/2016,17820,0,29000,25405
9029203109,JP,ИМ,6,ШТ,01/2016,21,14,1000,21
9603500009,KR,ИМ,2,ШТ,01/2016,10,75,41000,78
3820000000,BE,ИМ,1,1,01/2016,4076,0,45000,11601
7411101000,GR,ИМ,1,1,01/2016,33572,0,45000,207689
8471702000,KR,ИМ,1,ШТ,01/2016,3,56,45000,1466
7318190009,AT,ИМ,4,1,01/2016,9,0,92000,144
5401101400,ID,ИМ,1,1,01/2016,70,0,45000,1371
8544300007,VN,ИМ,1,1,01/2016,16542,0,45000,421922
8544421000,CN,ИМ,1,1,01/2016,2670,0,46000,9241
7306307708,CN,ИМ,5,1,01/2016,95063,0,65000,95902
3821000000,IT,ИМ,1,1,01/2016,2,0,45000,144
8708805509,JP,ИМ,6,1,01/2016,1333,0,50000,3997
8431430000,UA,ИМ,3,1,01/2016,2336,0,60000,20161
3926300000,LT,ИМ,2,1,01/2016,8,0,27000,52
8481805910,PH,ИМ,1,1,01/2016,10,0,28000,868
8302300001,RO,ИМ,4,1,01/2016,2792,0,22000,37595
8471490000,JP,ИМ,7,ШТ,01/2016,122,20,8000,13432
7326208009,DE,ИМ,1,1,01/2016,1,0,28000,150
8484900000,FR,ИМ,2,1,01/2016,2,0,27000,119
8414308107,TH,ИМ,7,ШТ,01/2016,15,4,5000,106
6110301000,IT,ИМ,1,ШТ,01/2016,3,10,45000,235
9024801900,CN,ИМ,6,ШТ,01/2016,470,2,50000,3200
3905120000,IT,ИМ,1,1,01/2016,20904,0,46000,30669
6105100000,UZ,ИМ,1,ШТ,01/2016,11711,76328,45000,162691
8412808009,BE,ИМ,1,ШТ,01/2016,7,2,45000,55
3917219009,ES,ИМ,1,1,01/2016,3,0,46000,129
2204214300,FR,ИМ,2,Л,01/2016,1901,1287,41000,8944
9026808000,KR,ИМ,1,ШТ,01/2016,0,1,29000,631
4015190000,CN,ИМ,6,ПАР,01/2016,17978,270000,1000,49341
3824909708,NL,ИМ,1,1,01/2016,27201,0,46000,81316
8536501109,NL,ИМ,2,1,01/2016,2,0,40000,617
8482400001,BY,ИМ,1,ШТ,01/2016,71,180,15000,863
8525801900,CN,ИМ,6,ШТ,01/2016,68,141,52000,3737
8517620002,US,ИМ,2,ШТ,01/2016,0,1,40000,66
9015101000,AT,ИМ,1,ШТ,01/2016,50,10,45000,2803
8482990000,AT,ИМ,1,1,01/2016,509,0,45000,9963
2933499000,US,ИМ,2,1,01/2016,0,0,40000,2228
5705003000,CN,ИМ,7,М2,01/2016,1032,801,8000,4135
9606100000,DE,ИМ,2,1,01/2016,31,0,27000,905
8708999709,IN,ИМ,2,1,01/2016,15,0,27000,270
7307910000,JP,ИМ,1,1,01/2016,26,0,45000,917
9405401009,CN,ИМ,6,1,01/2016,414,0,4000,547
8428399009,DE,ИМ,1,ШТ,01/2016,6102,6,29000,147817
3208909109,FR,ИМ,1,1,01/2016,19692,0,45000,69022
7306301100,DE,ИМ,4,1,01/2016,407,0,22000,12143
6204339000,CN,ИМ,1,ШТ,01/2016,27152,59077,45000,748743
8483908909,IL,ИМ,2,1,01/2016,108,0,40000,520
5703308809,FR,ИМ,1,М2,01/2016,88,23,45000,471
8481209009,IT,ИМ,1,1,01/2016,7,0,46000,1229
7317006900,BY,ИМ,1,1,01/2016,86738,0,66000,34241
8501402009,CN,ИМ,1,ШТ,01/2016,34880,11348,45000,127405
7322900009,US,ИМ,7,1,01/2016,600,0,44000,6450
8412218006,KR,ИМ,2,ШТ,01/2016,319,1424,40000,3719
9026204000,CH,ИМ,5,ШТ,01/2016,12,15,65000,2396
8471900000,TH,ИМ,1,ШТ,01/2016,0,1,46000,14
8438101000,FR,ИМ,2,ШТ,01/2016,270,1,40000,4937
0909220000,GE,ИМ,1,1,01/2016,7,0,46000,61
9018311009,SE,ИМ,1,ШТ,01/2016,32,60,45000,2183
7315119000,SE,ИМ,1,1,01/2016,17,0,45000,2065
3215190000,DE,ИМ,1,1,01/2016,2800,0,70000,8776
6203423300,BD,ИМ,1,ШТ,01/2016,64,102,45000,1796
2905490000,FI,ИМ,1,1,01/2016,36350,0,45000,99236
7419999000,BY,ИМ,2,1,01/2016,2,0,40000,31
8414592000,MX,ИМ,1,ШТ,01/2016,4,2,46000,540
9104000008,TN,ИМ,1,ШТ,01/2016,0,2,29000,54
8541409000,SG,ИМ,1,ШТ,01/2016,0,201,46000,11
8432301100,DE,ИМ,1,ШТ,01/2016,65327,5,42000,648073
3304200000,CZ,ИМ,1,1,01/2016,18,0,46000,3102
3926909709,IT,ИМ,5,1,01/2016,1,0,71000,692
4810929009,ID,ИМ,2,1,01/2016,97485,0,41000,87249
1602411000,BY,ИМ,1,1,01/2016,11,0,38000,45
3210001000,GB,ИМ,2,1,01/2016,28,0,40000,357
6102109000,IT,ИМ,1,ШТ,01/2016,13,27,45000,5738
8412390009,GR,ИМ,1,ШТ,01/2016,20,1,54000,1889
2204213800,IT,ИМ,2,Л,01/2016,1410,900,41000,3664
8422190000,IT,ИМ,2,ШТ,01/2016,439,3,40000,6163
2208401100,CU,ИМ,6,Л 100% СПИРТА,01/2016,87,23,76000,447
8301200009,NL,ИМ,1,1,01/2016,34,0,45000,1032
8533290000,IT,ИМ,1,1,01/2016,2,0,46000,60
8481409009,LU,ИМ,1,1,01/2016,683,0,29000,15651
7013990000,DK,ИМ,1,ШТ,01/2016,423,35,45000,3683
8536693000,CN,ИМ,4,1,01/2016,0,0,80000,156
8486909008,TW,ИМ,2,1,01/2016,3,0,40000,128
SSSSSSSSSS,BY,ИМ,1,1,01/2016,370,0,20000,128759
6101309000,VN,ИМ,2,ШТ,01/2016,6,16,40000,250
6506101000,CN,ИМ,1,ШТ,01/2016,1038,2048,54000,25023
2103909009,AE,ИМ,1,1,01/2016,47,0,45000,299
8421210009,CN,ИМ,2,ШТ,01/2016,30,3,27000,452
6402999600,BY,ИМ,5,ПАР,01/2016,6,16,75000,18
8481201009,FR,ИМ,2,1,01/2016,24,0,58000,899
8533401000,JP,ИМ,2,1,01/2016,538,0,40000,18608
7117110000,CN,ИМ,6,1,01/2016,1,0,50000,59
5401109000,PL,ИМ,1,1,01/2016,50,0,45000,211
8511400008,RO,ИМ,1,ШТ,01/2016,1,17,45000,46
9014800000,FR,ИМ,7,ШТ,01/2016,2,1,8000,19549
2833298000,CN,ИМ,1,1,01/2016,81000,0,14000,40905
7326909808,IN,ИМ,8,1,01/2016,40,0,7000,279
6204639000,BG,ИМ,1,ШТ,01/2016,8,30,45000,318
7412200000,IT,ИМ,5,1,01/2016,102,0,75000,2107
8207401000,AU,ИМ,2,1,01/2016,2,0,40000,1187
2933998009,IN,ИМ,2,1,01/2016,32,0,40000,44800
5806321000,CN,ИМ,1,1,01/2016,5522,0,46000,7093
9209997000,TW,ИМ,1,1,01/2016,20,0,46000,688
0604209000,CR,ИМ,1,1,01/2016,28552,0,45000,132344
9030310000,CN,ИМ,3,ШТ,01/2016,0,1,3000,30
8708405009,JP,ИМ,6,1,01/2016,60,0,32000,99
6812999009,BY,ИМ,2,1,01/2016,0,0,40000,0
7312104909,GB,ИМ,1,1,01/2016,0,0,45000,172
7616999008,FR,ИМ,1,1,01/2016,68,0,78000,37800
9603500009,CN,ИМ,1,ШТ,01/2016,42851,249204,45000,257471
8539319000,IT,ИМ,1,ШТ,01/2016,2,27,45000,595
2811220000,FR,ИМ,1,1,01/2016,6300,0,17000,10710
8536201001,DE,ИМ,1,1,01/2016,7,0,29000,161
8430200000,CN,ИМ,7,ШТ,01/2016,1279,3,5000,3201
8708929909,FR,ИМ,3,1,01/2016,254,0,3000,6903
6903209000,GB,ИМ,5,1,01/2016,8227,0,75000,76852
1604129100,BY,ИМ,2,1,01/2016,645,0,27000,2230
7315119000,JP,ИМ,7,1,01/2016,1,0,8000,12
2002909100,CN,ИМ,6,1,01/2016,107070,0,4000,82759
8205700000,SG,ИМ,1,1,01/2016,1,0,45000,700
8302300009,DE,ИМ,1,1,01/2016,416,0,46000,27051
3917390008,RO,ИМ,4,1,01/2016,45,0,97000,361
0709300000,IL,ИМ,1,1,01/2016,11000,0,45000,25685
8516320000,CN,ИМ,2,ШТ,01/2016,32089,43722,41000,430014
4818101000,AT,ИМ,2,1,01/2016,1086,0,40000,2444
9504400000,CN,ИМ,2,ШТ,01/2016,3652,61140,40000,13719
9401690000,RO,ИМ,2,ШТ,01/2016,24,1,27000,178
7210122000,VN,ИМ,3,1,01/2016,76725,0,79000,79929
6110209900,ID,ИМ,1,ШТ,01/2016,1326,2984,45000,40760
3926909200,CN,ИМ,4,1,01/2016,12,0,73000,80
8504509500,DE,ИМ,1,ШТ,01/2016,27192,7326,45000,162539
7210490009,KZ,ИМ,4,1,01/2016,492630,0,80000,251044
8467119000,TW,ИМ,2,ШТ,01/2016,527,124,40000,9461
8301600009,CN,ИМ,1,1,01/2016,1,0,42000,3
8517620009,MY,ИМ,1,ШТ,01/2016,500,585,45000,160197
7318169109,KR,ИМ,2,1,01/2016,56435,0,40000,222287
2203000900,GB,ИМ,1,Л,01/2016,26076,24960,45000,27142
1602495000,BY,ИМ,1,1,01/2016,1725,0,45000,4152
8708299009,CH,ИМ,4,1,01/2016,42,0,92000,591
7312108508,PT,ИМ,7,1,01/2016,3574,0,64000,25494
8422400008,NL,ИМ,1,ШТ,01/2016,141,2,46000,5331
9403601009,PL,ИМ,2,ШТ,01/2016,12576,201,58000,52820
8512909001,TR,ИМ,4,1,01/2016,2858,0,36000,32638
3214101001,CH,ИМ,1,1,01/2016,1104,0,46000,3322
8708709909,JP,ИМ,6,1,01/2016,8981,0,32000,9043
8471500000,GB,ИМ,2,ШТ,01/2016,91,576,40000,24218
4006900000,DE,ИМ,4,1,01/2016,52,0,22000,1210
3917320001,CN,ИМ,2,1,01/2016,38,0,27000,235
8525801900,CZ,ИМ,1,ШТ,01/2016,4,2,46000,652
3921909000,BY,ИМ,1,1,01/2016,46915,0,45000,98364
0902100009,CN,ИМ,5,1,01/2016,245,0,65000,1142
8501109300,JP,ИМ,1,ШТ,01/2016,83,47,45000,1046
8456309000,CH,ИМ,1,ШТ,01/2016,18,10,45000,612
8539322001,PL,ИМ,1,ШТ,01/2016,5186,25875,66000,33860
5401101800,CN,ИМ,7,1,01/2016,455,0,5000,1269
8302100000,CH,ИМ,1,1,01/2016,16,0,45000,612
7326909808,DE,ИМ,5,1,01/2016,9229,0,75000,257097
9029900009,DE,ИМ,4,1,01/2016,81,0,22000,4912
0808108006,BY,ИМ,1,1,01/2016,18424,0,24000,8573
4017000009,CN,ИМ,4,1,01/2016,0,0,92000,103
0207143009,BR,ИМ,7,1,01/2016,12180,0,44000,28745
8412218008,TR,ИМ,5,ШТ,01/2016,781,4,65000,9371
5903909900,IT,ИМ,1,М2,01/2016,2007,10101,45000,17997
7616991001,GB,ИМ,4,1,01/2016,248,0,92000,1689
5509530000,CN,ИМ,2,1,01/2016,2466,0,40000,7524
9405911000,IT,ИМ,2,1,01/2016,11,0,40000,243
8504108000,CN,ИМ,2,ШТ,01/2016,9,250,40000,160
9026108900,CH,ИМ,2,ШТ,01/2016,0,2,40000,71
5603121000,LT,ИМ,2,1,01/2016,37,0,27000,761
2937190000,ES,ИМ,1,Г,01/2016,0,0,45000,171
8421310000,BY,ИМ,1,ШТ,01/2016,719,45,78000,2704
8483102108,BY,ИМ,5,ШТ,01/2016,1037,48,75000,1125
6403991100,MM,ИМ,1,ПАР,01/2016,419,595,45000,10659
3917390001,CN,ИМ,1,1,01/2016,15174,0,46000,12137
3401209000,NL,ИМ,1,1,01/2016,1043,0,46000,2760
3824909708,GB,ИМ,5,1,01/2016,63,0,65000,1860
0203295502,BR,ИМ,2,1,01/2016,81994,0,40000,209826
3304990000,KZ,ИМ,1,1,01/2016,108,0,45000,9296
8481900000,CN,ИМ,4,1,01/2016,2,0,94000,130
4910000000,CH,ИМ,1,1,01/2016,24,0,45000,152
3405400000,PL,ИМ,2,1,01/2016,1733,0,27000,740
6203423500,MM,ИМ,1,ШТ,01/2016,238,640,46000,4382
3917390008,CA,ИМ,1,1,01/2016,220,0,46000,2842
9503004900,CN,ИМ,6,ШТ,01/2016,65,450,25000,376
8465960000,CN,ИМ,2,ШТ,01/2016,10000,1,40000,65621
7616999008,CZ,ИМ,2,1,01/2016,1,0,40000,1555
6113009000,RO,ИМ,1,1,01/2016,149,0,45000,5209
8419908509,LT,ИМ,1,1,01/2016,22,0,46000,464
4016930001,CZ,ИМ,1,1,01/2016,42588,0,29000,350291
8708309109,ES,ИМ,4,1,01/2016,8500,0,92000,25996
8539229000,PL,ИМ,2,ШТ,01/2016,390,20320,27000,5185
7315119000,TH,ИМ,8,1,01/2016,4,0,83000,91
8708405009,JP,ИМ,1,1,01/2016,629,0,29000,14945
4009220009,CH,ИМ,1,1,01/2016,41,0,45000,3370
8466937000,IT,ИМ,2,1,01/2016,47,0,40000,1379
8708999709,BY,ИМ,8,1,01/2016,4206,0,7000,20662
8501522001,CN,ИМ,4,ШТ,01/2016,100,1,33000,252
3902100000,AT,ИМ,1,1,01/2016,5008,0,45000,12743
4001220000,ID,ИМ,4,1,01/2016,645120,0,92000,985046
6212101000,BY,ИМ,5,ШТ,01/2016,11,159,71000,644
4010320000,NL,ИМ,2,1,01/2016,7,0,40000,329
7229200000,CN,ИМ,1,1,01/2016,216813,0,46000,254165
1209300000,GT,ИМ,1,1,01/2016,10,0,78000,68227
8425310000,DK,ИМ,1,ШТ,01/2016,14,1,29000,550
8536301000,BY,ИМ,1,1,01/2016,61,0,46000,544
7210708000,CN,ИМ,7,1,01/2016,167018,0,8000,103542
8302490009,FR,ИМ,2,1,01/2016,32,0,27000,1581
3921906000,IT,ИМ,2,1,01/2016,4574,0,41000,47391
1101001500,KZ,ИМ,6,1,01/2016,136000,0,69000,14696
6302600000,BY,ИМ,1,1,01/2016,401,0,15000,2851
4909000000,CN,ИМ,5,1,01/2016,3077,0,65000,4143
3920491001,CN,ИМ,4,1,01/2016,104,0,53000,4690
4203291000,CN,ИМ,1,ПАР,01/2016,10380,46380,45000,60056
3402209000,PL,ИМ,2,1,01/2016,138723,0,27000,101830
3926300000,DE,ИМ,3,1,01/2016,160,0,3000,3047
6211339000,FR,ИМ,1,1,01/2016,7,0,45000,204
9017300000,GB,ИМ,5,ШТ,01/2016,5,1,71000,1318
8422909000,IT,ИМ,5,1,01/2016,8,0,65000,5257
3402119000,DE,ИМ,2,1,01/2016,9000,0,41000,13300
6908100000,IT,ИМ,2,М2,01/2016,23481,1325,40000,38511
8528722001,JP,ИМ,1,ШТ,01/2016,1420,15,45000,96769
3902100000,BE,ИМ,2,1,01/2016,4400,0,41000,12645
8516299900,JP,ИМ,7,ШТ,01/2016,9,3,5000,136
8504509500,CN,ИМ,7,ШТ,01/2016,97,687,10000,1083
4016999708,CN,ИМ,6,1,01/2016,1771,0,50000,6149
2309909900,LT,ИМ,2,1,01/2016,20000,0,27000,28734
3917320009,JP,ИМ,1,1,01/2016,39,0,45000,2298
3926300000,MX,ИМ,1,1,01/2016,5,0,45000,773
2007993909,AM,ИМ,3,1,01/2016,621,0,3000,796
8482500009,CN,ИМ,4,ШТ,01/2016,131,100,92000,1099
8708309109,CZ,ИМ,1,1,01/2016,12879,0,45000,104913
3910000008,BE,ИМ,1,1,01/2016,6600,0,29000,27482
9403500009,CN,ИМ,7,ШТ,01/2016,1122,12,44000,4263
9618000000,IT,ИМ,1,1,01/2016,319,0,45000,22244
8311100009,CH,ИМ,1,1,01/2016,9,0,45000,1082
6117801009,CN,ИМ,3,1,01/2016,373,0,60000,5029
8431310000,BY,ИМ,1,1,01/2016,79545,0,46000,136252
5211110000,ES,ИМ,1,М2,01/2016,726,3160,17000,4123
2934208000,ES,ИМ,2,1,01/2016,40000,0,41000,155812
8516797000,CZ,ИМ,1,ШТ,01/2016,2322,1650,45000,24915
9603309000,KR,ИМ,2,ШТ,01/2016,9,1086,40000,426
3208209009,KR,ИМ,1,1,01/2016,0,0,45000,46
6402993900,VN,ИМ,1,ПАР,01/2016,670,2100,46000,13618
5207100000,FR,ИМ,1,1,01/2016,102,0,45000,13161
8206000000,TW,ИМ,2,1,01/2016,21,0,49000,135
3920999000,US,ИМ,2,1,01/2016,1,0,41000,255
6402991000,VN,ИМ,1,ПАР,01/2016,4305,15372,45000,68117
3926909709,IT,ИМ,1,1,01/2016,6906,0,42000,127078
9404909000,MX,ИМ,1,1,01/2016,10,0,29000,203
8547200009,PL,ИМ,7,1,01/2016,0,0,64000,80
3819000000,BE,ИМ,2,1,01/2016,264,0,40000,750
8517701100,BY,ИМ,2,ШТ,01/2016,22416,751,27000,36296
8215201000,CN,ИМ,7,1,01/2016,1930,0,8000,4865
8536901000,US,ИМ,4,1,01/2016,2,0,94000,8382
8543709000,DE,ИМ,1,ШТ,01/2016,794,1577,45000,168605
7307991000,LT,ИМ,3,1,01/2016,15,0,18000,394
7415290000,CN,ИМ,1,1,01/2016,10,0,14000,2981
7318290009,TW,ИМ,1,1,01/2016,77,0,45000,251
7307910000,CN,ИМ,2,1,01/2016,237950,0,40000,232237
7605290009,CN,ИМ,7,1,01/2016,3562,0,5000,13570
4016995209,PH,ИМ,1,1,01/2016,1,0,46000,22
8483402309,CN,ИМ,3,ШТ,01/2016,9,20,60000,80
8708219009,GB,ИМ,2,ШТ,01/2016,2,3,40000,84
8708405009,IT,ИМ,1,1,01/2016,8,0,29000,218
7208380000,UA,ИМ,1,1,01/2016,2079225,0,29000,471414
3919900000,CN,ИМ,1,1,01/2016,326295,0,45000,587063
4016995709,BY,ИМ,2,1,01/2016,0,0,27000,3
8503009900,CN,ИМ,6,1,01/2016,304,0,84000,1220
8481101908,SI,ИМ,1,1,01/2016,444,0,46000,27956
0603198000,CL,ИМ,2,1,01/2016,0,0,27000,36
7117190000,CN,ИМ,6,1,01/2016,149,0,25000,3192
8477908000,CN,ИМ,1,1,01/2016,8963,0,45000,167601
8456301101,ES,ИМ,1,ШТ,01/2016,3700,1,46000,126088
6115220000,BY,ИМ,4,ШТ,01/2016,294,2800,22000,4176
6204631800,CZ,ИМ,5,ШТ,01/2016,3,7,65000,107
8413504000,CH,ИМ,5,ШТ,01/2016,3,20,75000,1992
3923210000,EE,ИМ,1,1,01/2016,13,0,45000,54
8708939009,DE,ИМ,1,1,01/2016,1145,0,46000,13870
6810990000,BY,ИМ,1,1,01/2016,990559,0,15000,38825
2103909009,AM,ИМ,1,1,01/2016,4617,0,45000,5629
5911909000,BE,ИМ,4,1,01/2016,22,0,22000,9112
3920202900,IT,ИМ,4,1,01/2016,13344,0,92000,47019
6403993800,KZ,ИМ,1,ПАР,01/2016,150,146,45000,3656
0601109000,NL,ИМ,1,ШТ,01/2016,29257,736939,46000,131182
9401200009,PL,ИМ,2,ШТ,01/2016,35,1,47000,1013
8438900000,HK,ИМ,1,1,01/2016,30,0,46000,484
1805000000,FR,ИМ,1,1,01/2016,54000,0,45000,105395
3403910000,NL,ИМ,1,1,01/2016,29374,0,78000,46151
8483200000,UA,ИМ,6,ШТ,01/2016,28,1,69000,101
8412390009,CN,ИМ,4,ШТ,01/2016,74280,18,56000,594696
4911990000,IT,ИМ,1,1,01/2016,5958,0,45000,62522
8413308008,DE,ИМ,1,ШТ,01/2016,361,394,46000,16701
0808108001,CN,ИМ,3,1,01/2016,2695043,0,3000,2097965
7307931100,IT,ИМ,2,1,01/2016,300,0,41000,9232
6301201000,GB,ИМ,1,ШТ,01/2016,48,32,45000,10769
3917400009,DE,ИМ,1,1,01/2016,0,0,28000,5
8482300009,SK,ИМ,1,ШТ,01/2016,52,76,42000,3426
0604209000,KE,ИМ,1,1,01/2016,3023,0,45000,13659
7219329000,CN,ИМ,7,1,01/2016,223,0,5000,350
8516900000,HK,ИМ,1,1,01/2016,0,0,45000,6
8302300009,TR,ИМ,4,1,01/2016,27,0,92000,1230
7318220009,CN,ИМ,7,1,01/2016,128425,0,5000,95935
8547200009,TN,ИМ,5,1,01/2016,4,0,65000,162
7411211000,NL,ИМ,1,1,01/2016,466,0,46000,6607
3923100000,HU,ИМ,2,1,01/2016,7903,0,40000,29713
8536201008,PL,ИМ,1,1,01/2016,7328,0,45000,117065
8544429007,HU,ИМ,4,1,01/2016,6,0,92000,103
4016930005,LU,ИМ,1,1,01/2016,0,0,29000,28
8421990008,ES,ИМ,1,1,01/2016,0,0,45000,8
4819100000,AT,ИМ,1,1,01/2016,58,0,45000,510
8536501109,JP,ИМ,1,1,01/2016,114,0,45000,23563
7009920000,BY,ИМ,1,1,01/2016,43,0,24000,85
7616999008,CH,ИМ,1,1,01/2016,142,0,29000,1565
9032890000,BY,ИМ,1,ШТ,01/2016,300,562,45000,16303
8537101000,BY,ИМ,1,1,01/2016,7,0,66000,10289
8504409000,DE,ИМ,2,ШТ,01/2016,140,42,40000,8216
8531209500,CN,ИМ,4,ШТ,01/2016,2,10,97000,768
9022900000,FR,ИМ,2,1,01/2016,107,0,40000,70295
7223001909,IN,ИМ,3,1,01/2016,6233,0,60000,22114
2918999000,GB,ИМ,1,1,01/2016,1,0,45000,54
8506101809,CN,ИМ,1,ШТ,01/2016,324,6480,28000,2674
2938100000,CN,ИМ,5,1,01/2016,200,0,65000,9959
3820000000,JP,ИМ,7,1,01/2016,536,0,64000,1724
